-0.072415,-0.048813,-0.13049,-0.2309,-0.144,-0.12321,-0.1249,-0.067873,-0.053132,-0.065225,-0.053049,-0.044074,-0.056382,-0.033191,-0.045261,-0.038595,-0.033084,-0.028056,-0.028998,-0.036073,-0.059698,-0.041696,-0.032474,-0.038953,-0.044383,-0.039015,-0.051042,-0.039027,-0.027633,-0.04332,-0.034894,-0.037232,-0.029724,-0.033658,-0.02853,-0.025043,-0.032949,-0.029816,-0.02715,-0.036126,-0.041103,-0.033811,-0.02831,-0.029671,-0.030962,-0.041388,-0.039502,-0.03333,-0.036476,-0.050672,-0.038272,-0.040422,-0.040294,-0.0421,-0.034181,-0.060032,-0.066659,-0.095746,-0.11377,-0.10355,-0.10636,-0.10956,-0.24432,-0.26076,-0.15559,-0.078785,-0.079165
0.10247,0.065169,0.12903,0.17994,0.13103,0.11049,0.12393,0.07396,0.088311,0.051423,0.050148,0.052796,0.04807,0.053107,0.041148,0.044075,0.036563,0.036046,0.034827,0.028998,0.02761,0.023721,0.035647,0.036348,0.035746,0.039934,0.048193,0.037839,0.029056,0.034051,0.039367,0.028753,0.042862,0.057572,0.032288,0.032003,0.027719,0.032713,0.037223,0.03347,0.034702,0.03046,0.03676,0.039125,0.049812,0.040316,0.041328,0.034781,0.039706,0.040955,0.044087,0.048626,0.057449,0.045759,0.063703,0.052421,0.049326,0.060571,0.067265,0.10328,0.13267,0.13158,0.15114,0.24114,0.1581,0.084205,0.069237
