0,1,0
0.43341,0.91512,0.007242
0.86683,0.80626,0.011698
1.3002,0.69654,0.01474
1.7337,0.58886,0.016345
2.1671,0.48006,0.020036
2.6005,0.38084,0.025306
3.0339,0.29184,0.0306
3.4673,0.2136,0.032313
3.9007,0.15406,0.032372
4.3341,0.10445,0.02933
4.7676,0.050942,0.026968
5.201,-0.0039903,0.024387
5.6344,-0.04367,0.026558
6.0678,-0.076686,0.03335
6.5012,-0.10042,0.045137
6.9346,-0.12267,0.05442
7.368,-0.14068,0.064145
7.8015,-0.14827,0.069915
8.2349,-0.13991,0.073417
8.6683,-0.12751,0.077732
9.1017,-0.11501,0.080096
9.5351,-0.10935,0.081879
9.9685,-0.10043,0.079426
10.402,-0.093658,0.077699
10.835,-0.083831,0.078393
11.269,-0.077233,0.077641
11.702,-0.071641,0.073534
12.136,-0.070727,0.071587
12.569,-0.068066,0.068329
13.002,-0.06104,0.067213
13.436,-0.050991,0.061053
13.869,-0.035588,0.050571
14.303,-0.026101,0.041984
14.736,-0.023565,0.034466
