-12.569,-0.21049,0.34487
-12.135,-0.21213,0.41536
-11.702,-0.076485,0.31301
-11.269,0.039877,0.2628
-10.835,0.089685,0.23205
-10.402,0.090958,0.22043
-9.9684,0.11288,0.20343
-9.535,0.13416,0.16158
-9.1016,0.17821,0.16567
-8.6682,0.21418,0.18111
-8.2347,0.20818,0.18206
-7.8013,0.20592,0.19479
-7.3679,0.23443,0.18341
-6.9345,0.26184,0.17199
-6.5011,0.30295,0.18255
-6.0677,0.32935,0.18316
-5.6343,0.35088,0.16254
-5.2009,0.36062,0.14194
-4.7675,0.38462,0.1361
-4.3341,0.38724,0.11341
-3.9007,0.39443,0.080917
-3.4673,0.40888,0.063081
-3.0339,0.40692,0.058209
-2.6004,0.40905,0.066724
-2.167,0.4076,0.075422
-1.7336,0.41096,0.092162
-1.3002,0.39171,0.10839
-0.86682,0.37528,0.12034
-0.43341,0.37391,0.1253
0,0.29853,0.10847
0.43341,0.21768,0.13162
0.86682,0.16821,0.15565
1.3002,0.11895,0.16383
1.7336,0.074656,0.17623
2.167,0.059203,0.20095
2.6004,0.034466,0.21713
3.0339,0.027364,0.23847
3.4673,0.0080554,0.24841
3.9007,-0.0023142,0.26323
4.3341,-0.031806,0.27043
4.7675,-0.054619,0.28423
5.2009,-0.066428,0.29848
5.6343,-0.079731,0.299
6.0677,-0.085468,0.30248
6.5011,-0.097198,0.30357
6.9345,-0.11164,0.30072
7.3679,-0.11682,0.30075
7.8013,-0.12842,0.29561
8.2347,-0.13744,0.27201
8.6682,-0.12288,0.25755
9.1016,-0.10905,0.23796
9.535,-0.090167,0.21988
9.9684,-0.075125,0.20874
10.402,-0.099349,0.18884
10.835,-0.10024,0.18072
11.269,-0.10261,0.1634
11.702,-0.074268,0.15615
12.135,-0.071954,0.11018
12.569,-0.10261,0.10205
