-0.099556,-0.057442,-0.0756,-0.040988,-0.03797,-0.031286,-0.034512,-0.026165,-0.028106,-0.037188,-0.035618,-0.039386,-0.028138,-0.034866,-0.026548,-0.044518,-0.036538,-0.039862,-0.049705,-0.051645,-0.039158,-0.042315,-0.042348,-0.03371,-0.037769,-0.039428,-0.033637,-0.037766,-0.036311,-0.043452,-0.036314,-0.035038,-0.036699,-0.032579,-0.0264,-0.034164,-0.048207,-0.062779,-0.045858,-0.03592,-0.037086,-0.046868,-0.041607,-0.041666,-0.054601,-0.047598,-0.035121,-0.027955,-0.033876,-0.041257,-0.050735,-0.055434,-0.040644,-0.039116,-0.046099,-0.049802,-0.05343,-0.065457,-0.065544,-0.08167,-0.083957,-0.105,-0.11267,-0.19624,-0.10739,-0.12324,-0.063832
0.12586,0.073854,0.095668,0.072177,0.058696,0.042217,0.040502,0.037583,0.040445,0.03185,0.042335,0.034721,0.036959,0.045962,0.048414,0.038164,0.0407,0.046758,0.042843,0.05935,0.054579,0.048846,0.049275,0.037039,0.036005,0.044096,0.039155,0.03545,0.041247,0.053957,0.046862,0.033713,0.035615,0.052792,0.030749,0.027294,0.038313,0.03508,0.037177,0.029554,0.03445,0.034228,0.030492,0.028679,0.043489,0.02972,0.034988,0.020563,0.031164,0.042211,0.048272,0.043154,0.037592,0.050968,0.051533,0.067859,0.084607,0.049372,0.055809,0.11765,0.13217,0.11271,0.14639,0.23555,0.13046,0.063478,0.055784
