-0.31536,-0.3193,-0.21677,-0.12794,-0.14446,-0.15448,-0.22099,-0.15217,-0.21627,-0.13529,-0.14217,-0.14496,-0.12712,-0.16107,-0.1223,-0.1535,-0.15547,-0.15675,-0.18426,-0.14573,-0.12109,-0.11755,-0.13028,-0.12063,-0.10811,-0.098669,-0.10335,-0.09864,-0.10544,-0.084892,-0.082352,-0.09461,-0.083006,-0.096219,-0.098079,-0.11598,-0.11282,-0.10093,-0.13283,-0.10539,-0.12458,-0.12494,-0.11956,-0.11726,-0.12809,-0.13622,-0.14248,-0.16039,-0.17479,-0.13837,-0.1342,-0.14343,-0.13044,-0.14656,-0.13233,-0.12181,-0.17061,-0.18611,-0.24353
0.40996,0.26507,0.19966,0.19071,0.15885,0.1559,0.15306,0.19157,0.17702,0.19751,0.17988,0.20384,0.17324,0.20386,0.19079,0.1859,0.1865,0.20166,0.14075,0.1438,0.14038,0.11984,0.13412,0.12553,0.095495,0.096989,0.10287,0.10851,0.10815,0.091716,0.074181,0.087403,0.082114,0.067669,0.071186,0.090394,0.094445,0.097749,0.11387,0.10979,0.093531,0.096349,0.093636,0.12065,0.15123,0.14799,0.14644,0.19949,0.17402,0.1176,0.13804,0.16121,0.15129,0.20721,0.16334,0.23779,0.30345,0.31393,0.25492
