-0.085753,-0.074224,-0.061662,-0.050026,-0.044886,-0.033513,-0.028802,-0.027984,-0.028202,-0.034189,-0.035361,-0.036494,-0.043226,-0.036016,-0.047552,-0.028953,-0.042426,-0.046766,-0.039655,-0.052775,-0.049902,-0.037852,-0.036391,-0.034828,-0.046987,-0.041601,-0.045448,-0.055864,-0.040617,-0.039587,-0.037334,-0.04038,-0.044538,-0.037075,-0.043348,-0.045626,-0.049118,-0.050881,-0.039831,-0.047169,-0.036884,-0.03457,-0.052439,-0.047579,-0.046654,-0.054421,-0.054687,-0.054002,-0.050843,-0.049077,-0.040461,-0.033491,-0.035407,-0.036939,-0.039611,-0.03199,-0.039113,-0.028306,-0.033907,-0.021739,-0.031582,-0.040617,-0.049242,-0.064705,-0.076897,-0.082592,-0.063638,-0.0877,-0.14845
0.065626,0.06494,0.046355,0.053714,0.032703,0.032353,0.023419,0.03108,0.023001,0.017395,0.036769,0.036357,0.042829,0.034855,0.0399,0.040751,0.045791,0.047018,0.051607,0.059702,0.055739,0.061181,0.059931,0.058604,0.054034,0.05988,0.063228,0.050723,0.049522,0.044876,0.04614,0.044716,0.039208,0.029735,0.03512,0.034618,0.028197,0.043176,0.037549,0.036044,0.036022,0.034894,0.027845,0.041205,0.042269,0.046474,0.041873,0.058629,0.06384,0.058613,0.047949,0.054595,0.055272,0.052514,0.052283,0.05049,0.050643,0.044878,0.043703,0.032393,0.038553,0.056811,0.052023,0.053919,0.061381,0.064122,0.061029,0.050141,0.071698
