0,1,0
0.43341,0.93436,0.039415
0.86682,0.88379,0.067672
1.3002,0.83527,0.10241
1.7336,0.79306,0.13191
2.167,0.74279,0.16219
2.6005,0.70274,0.18619
3.0339,0.65799,0.20783
3.4673,0.62472,0.21413
3.9007,0.59438,0.22063
4.3341,0.555,0.21673
4.7675,0.52675,0.2152
5.2009,0.49058,0.21178
5.6343,0.45479,0.19984
6.0677,0.41829,0.19775
6.5011,0.37691,0.18885
6.9345,0.34922,0.18873
7.3679,0.32213,0.18513
7.8014,0.29624,0.17508
8.2348,0.26643,0.15974
8.6682,0.22398,0.14085
9.1016,0.20289,0.13
9.535,0.18508,0.10621
9.9684,0.17316,0.078018
10.402,0.15118,0.066966
10.835,0.15423,0.075758
11.269,0.17082,0.083915
11.702,0.1516,0.064647
12.135,0.13739,0.053549
12.569,0.15419,0.071917
13.002,0.12678,0.07696
