0,1,0
0.32528,0.80723,0.015297
0.65056,0.68937,0.032212
0.97584,0.58897,0.051694
1.3011,0.50445,0.071648
1.6264,0.42064,0.0777
1.9517,0.35701,0.08326
2.277,0.30355,0.087859
2.6022,0.24313,0.094794
2.9275,0.2016,0.098926
3.2528,0.1701,0.1019
3.5781,0.11958,0.097442
3.9034,0.07324,0.090357
4.2286,0.054004,0.088239
4.5539,0.036052,0.077754
4.8792,0.012355,0.068316
5.2045,0.014022,0.057349
5.5297,0.018206,0.044898
5.855,0.020862,0.039291
6.1803,0.03976,0.039381
6.5056,0.089632,0.057642
6.8309,0.10564,0.068086
7.1561,0.069876,0.055407
7.4814,0.084343,0.063077
7.8067,0.065798,0.032166
8.132,-0.010275,0.017428
