-0.16174,-0.15338,-0.14483,-0.14368,-0.14858,-0.15924,-0.17291,-0.19185,-0.19175,-0.21693,-0.22993,-0.24472,-0.26343,-0.27327,-0.27156,-0.26178,-0.27655,-0.28334,-0.27859,-0.26031,-0.24719,-0.21995,-0.19893,-0.17774,-0.15171,-0.16564,-0.17426,-0.17276,-0.17642,-0.16258,-0.18016,-0.19082,-0.22127,-0.24618,-0.24787,-0.25637,-0.25656,-0.22911,-0.22855,-0.23944,-0.24977,-0.25449,-0.26371,-0.25819,-0.25265,-0.24392,-0.23158,-0.25014,-0.25583,-0.23629,-0.20816,-0.19896,-0.17499,-0.16016,-0.16752,-0.16637,-0.16539,-0.15581,-0.1372,-0.13635,-0.19583
0.11828,0.1485,0.13085,0.14434,0.15061,0.15111,0.15097,0.1584,0.20467,0.23382,0.27114,0.30159,0.32786,0.32934,0.33526,0.33907,0.33985,0.33414,0.30862,0.25952,0.21912,0.18736,0.19548,0.18805,0.19031,0.19937,0.20453,0.22125,0.21273,0.19459,0.18792,0.19098,0.19956,0.20019,0.20636,0.19314,0.18341,0.1807,0.18491,0.17795,0.18096,0.20074,0.20342,0.21892,0.20091,0.17054,0.15632,0.17234,0.18655,0.1808,0.17403,0.17035,0.15503,0.15537,0.15964,0.15058,0.13945,0.13922,0.15515,0.17973,0.16079
