-0.19153,-0.31645,-0.40242,-0.46378,-0.42961,-0.41379,-0.36558,-0.29602,-0.22645,-0.2099,-0.21251,-0.2028,-0.18111,-0.1436,-0.15044,-0.13712,-0.13016,-0.12693,-0.12037,-0.12436,-0.14831,-0.13989,-0.12991,-0.13153,-0.13264,-0.12851,-0.13036,-0.14555,-0.16377,-0.16467,-0.1474,-0.13711,-0.11486,-0.12332,-0.13084,-0.11208,-0.11796,-0.1355,-0.12915,-0.11601,-0.11746,-0.14441,-0.16145,-0.18674,-0.18379,-0.18408,-0.21973,-0.20419,-0.18786,-0.21166,-0.15431
0.16228,0.25215,0.25428,0.25126,0.25479,0.24746,0.21358,0.23486,0.19033,0.15991,0.14393,0.14336,0.15256,0.14134,0.14491,0.12126,0.087317,0.058152,0.083354,0.10666,0.10448,0.10965,0.13993,0.1542,0.12481,0.10852,0.085944,0.10667,0.11447,0.1183,0.11648,0.11754,0.13378,0.1388,0.11446,0.1227,0.14556,0.15393,0.14181,0.14554,0.15233,0.15654,0.17855,0.1551,0.13575,0.14471,0.16942,0.17543,0.21123,0.24459,0.22189
