-0.3306,-0.41123,-0.44357,-0.45766,-0.43783,-0.40517,-0.3524,-0.29929,-0.2527,-0.21776,-0.20548,-0.1814,-0.19517,-0.22864,-0.25576,-0.28626,-0.28953,-0.29743,-0.32247,-0.311,-0.31782,-0.33499,-0.34427,-0.38598,-0.42033,-0.43214,-0.44371,-0.43272,-0.41681,-0.37486,-0.32728,-0.28432,-0.27403,-0.26815,-0.2498,-0.25781,-0.2518,-0.22737,-0.20634,-0.19243,-0.18517,-0.18458,-0.16823,-0.16673,-0.19199,-0.25958,-0.31918,-0.33994,-0.34805,-0.36405,-0.36385,-0.34887,-0.34995,-0.31003,-0.39151
0.32824,0.35536,0.38524,0.42963,0.442,0.41842,0.39847,0.37518,0.33092,0.28473,0.26169,0.24651,0.25446,0.25231,0.24225,0.25475,0.28423,0.29317,0.30267,0.29065,0.30393,0.31349,0.3109,0.31184,0.31965,0.31874,0.32262,0.31888,0.27968,0.28479,0.26771,0.28118,0.31535,0.32376,0.32326,0.29918,0.27133,0.2634,0.25122,0.24544,0.2196,0.18256,0.15877,0.14355,0.11883,0.13099,0.16284,0.19212,0.23709,0.27463,0.34624,0.36813,0.40535,0.32343,0.37412
