-11.833,-0.0015151,0.061123
-11.558,-0.0011332,0.062002
-11.283,-0.015696,0.063108
-11.008,-0.0057458,0.029754
-10.732,0.0068483,0.028027
-10.457,0.02048,0.049757
-10.182,0.032057,0.069883
-9.9068,0.03526,0.063022
-9.6316,0.028237,0.040115
-9.3564,0.042403,0.061414
-9.0812,0.043375,0.083856
-8.806,0.044365,0.074346
-8.5308,0.04099,0.08195
-8.2556,0.015382,0.074426
-7.9804,0.0019628,0.055108
-7.7053,0.021635,0.052524
-7.4301,0.014083,0.045271
-7.1549,0.013986,0.038479
-6.8797,0.055842,0.034904
-6.6045,0.098315,0.025086
-6.3293,0.11146,0.012386
-6.0541,0.11096,0.018052
-5.7789,0.11342,0.022396
-5.5038,0.13424,0.040141
-5.2286,0.15588,0.048302
-4.9534,0.14275,0.047411
-4.6782,0.14921,0.04146
-4.403,0.17076,0.036187
-4.1278,0.16951,0.034481
-3.8526,0.18614,0.032809
-3.5774,0.17924,0.038593
-3.3023,0.18766,0.036078
-3.0271,0.21436,0.034448
-2.7519,0.24282,0.030581
-2.4767,0.25648,0.026855
-2.2015,0.26135,0.03271
-1.9263,0.2705,0.039732
-1.6511,0.29389,0.041799
-1.3759,0.33106,0.040016
-1.1008,0.35223,0.035112
-0.82556,0.36451,0.034457
-0.55038,0.3804,0.038467
-0.27519,0.45054,0.044609
0,0.29947,0.056569
0.27519,0.099716,0.06959
0.55038,0.085742,0.068844
0.82556,0.036634,0.071698
1.1008,0.019281,0.070662
1.3759,0.0064904,0.06469
1.6511,-0.0063572,0.061061
1.9263,-0.014365,0.057105
2.2015,-0.015106,0.048998
2.4767,-0.0075366,0.044041
2.7519,-0.0048435,0.045021
3.0271,-0.010007,0.044697
3.3023,-0.012968,0.040609
3.5774,-0.011392,0.035847
3.8526,-0.00068949,0.028148
4.1278,0.0049075,0.022617
4.403,0.0087878,0.018673
4.6782,0.0052278,0.021856
4.9534,0.014122,0.026681
5.2286,0.016314,0.027933
5.5038,0.016945,0.028711
5.7789,0.017837,0.036248
6.0541,0.0089693,0.037554
6.3293,0.015561,0.035434
6.6045,0.022111,0.032392
6.8797,0.02406,0.025272
7.1549,0.029147,0.018468
7.4301,0.029005,0.017358
7.7053,0.027605,0.017322
7.9804,0.031883,0.013823
8.2556,0.032122,0.0099422
8.5308,0.026878,0.011777
8.806,0.028596,0.010024
9.0812,0.018864,0.007781
9.3564,0.0097847,0.0098591
9.6316,0.0032688,0.010191
9.9068,0.0096882,0.0069522
10.182,0.015013,0.0038864
10.457,0.015663,0.007923
10.732,0.012483,0.0066533
11.008,0.0099105,0.010411
11.283,0.004588,0.010621
11.558,-0.0052173,0.0099975
11.833,-0.0075904,0.016433
