-0.073651,-0.059271,-0.057889,-0.077438,-0.081199,-0.0563,-0.04657,-0.054211,-0.038585,-0.035249,-0.039059,-0.042712,-0.04599,-0.038727,-0.046942,-0.047327,-0.029255,-0.03709,-0.048917,-0.030394,-0.034461,-0.028493,-0.031191,-0.030431,-0.05697,-0.047283,-0.044405,-0.041432,-0.054871,-0.046652,-0.045039,-0.028752,-0.064956,-0.045124,-0.031403,-0.037726,-0.069269,-0.043376,-0.060493,-0.044549,-0.043318,-0.084206,-0.07302,-0.081758,-0.052783,-0.067815,-0.1111,-0.10021,-0.17735
0.063172,0.061645,0.07376,0.087464,0.070626,0.057312,0.042476,0.038386,0.04848,0.043951,0.046265,0.034774,0.037713,0.032148,0.049427,0.04564,0.041541,0.040192,0.045137,0.035224,0.035418,0.034586,0.045829,0.041447,0.066912,0.040991,0.039179,0.044058,0.037192,0.039504,0.039579,0.044078,0.048327,0.035734,0.029863,0.036742,0.036502,0.045011,0.061209,0.048555,0.072934,0.061776,0.077612,0.060347,0.079858,0.090926,0.14312,0.15743,0.16923
