-0.5177,-0.34667,-0.24489,-0.1461,-0.15246,-0.24302,-0.088786,-0.10708,-0.094801,-0.10897,-0.14855,-0.11499,-0.15512,-0.20894,-0.20011,-0.14839,-0.1615,-0.18388,-0.15487,-0.16174,-0.18305,-0.15333,-0.11776,-0.10948,-0.12154,-0.15569,-0.17422,-0.13735,-0.14445,-0.1238,-0.099935,-0.11045,-0.12946,-0.13219,-0.13475,-0.17894,-0.16471,-0.109,-0.12456,-0.1472,-0.13032,-0.10761,-0.11078,-0.14409,-0.084445,-0.18849,-0.15252,-0.096968,-0.080909,-0.14842,-0.22102,-0.18385,-0.30212
0.41535,0.33678,0.32515,0.21367,0.1153,0.17825,0.085541,0.12074,0.13831,0.18063,0.13566,0.14263,0.18061,0.12117,0.081457,0.11363,0.14732,0.14289,0.189,0.16248,0.1721,0.18015,0.12746,0.15669,0.20037,0.13691,0.20917,0.20989,0.17915,0.13425,0.15861,0.16386,0.14792,0.11647,0.14054,0.14134,0.16056,0.13886,0.13878,0.11865,0.10559,0.10445,0.12062,0.099978,0.11353,0.087403,0.07933,0.11317,0.1231,0.21702,0.087594,0.20968,0.29848
