-0.46561,-0.30271,-0.22245,-0.18373,-0.12406,-0.14872,-0.17346,-0.15856,-0.18669,-0.13842,-0.23447,-0.25631,-0.26117,-0.21368,-0.19052,-0.18361,-0.20028,-0.17623,-0.16905,-0.17559,-0.15034,-0.16395,-0.13809,-0.12082,-0.12323,-0.11711,-0.10998,-0.10659,-0.099824,-0.11886,-0.1571,-0.14479,-0.12934,-0.11836,-0.11779,-0.12269,-0.10991,-0.14181,-0.15312,-0.15408,-0.14129,-0.12404,-0.12235,-0.099844,-0.12089,-0.13293,-0.11956,-0.17489,-0.14925,-0.15606,-0.17857,-0.15862,-0.25661,-0.35026,-0.48799
0.52487,0.35786,0.3382,0.21431,0.15263,0.1536,0.14109,0.12527,0.14617,0.19854,0.19881,0.19794,0.19496,0.15648,0.18407,0.20659,0.22765,0.27262,0.2338,0.1833,0.19888,0.16892,0.15243,0.14057,0.17456,0.1404,0.14668,0.11735,0.13954,0.11852,0.11836,0.13828,0.11283,0.092247,0.11868,0.12791,0.099937,0.097612,0.089332,0.088102,0.081847,0.088991,0.076836,0.07322,0.097322,0.11875,0.13185,0.17074,0.17443,0.17956,0.19936,0.27927,0.25996,0.33706,0.68301
