-0.33673,-0.13884,-0.13228,-0.18851,-0.1234,-0.13089,-0.11785,-0.11996,-0.085372,-0.084429,-0.095613,-0.12106,-0.097212,-0.075216,-0.094443,-0.087636,-0.085309,-0.071659,-0.077834,-0.09941,-0.091652,-0.10786,-0.1104,-0.095366,-0.091154,-0.079156,-0.083472,-0.070713,-0.070921,-0.10087,-0.098879,-0.082585,-0.082791,-0.087422,-0.081912,-0.089991,-0.10894,-0.08241,-0.10738,-0.10233,-0.065481,-0.10065,-0.064327,-0.10408,-0.090661,-0.094013,-0.1402,-0.087731,-0.13166,-0.093803,-0.12409,-0.10486,-0.12155,-0.17091,-0.12554,-0.11946,-0.14075,-0.17646,-0.13833,-0.17426,-0.3912
0.34148,0.16936,0.090286,0.1407,0.12098,0.1057,0.10987,0.089977,0.10346,0.078638,0.093296,0.084452,0.11745,0.075965,0.10249,0.086025,0.068552,0.083671,0.090527,0.086813,0.098036,0.10649,0.075267,0.11966,0.11523,0.087981,0.085379,0.097306,0.075304,0.065466,0.094504,0.12177,0.09677,0.11358,0.058101,0.070493,0.10957,0.074547,0.09276,0.079776,0.088033,0.11469,0.10029,0.11924,0.088006,0.086106,0.14703,0.085211,0.08904,0.10634,0.15581,0.092609,0.10202,0.13905,0.099909,0.13211,0.11744,0.23982,0.10507,0.12963,0.54783
