-0.17036,-0.16817,-0.13256,-0.10507,-0.09707,-0.08146,-0.065013,-0.078592,-0.097803,-0.052041,-0.049176,-0.037693,-0.044207,-0.064098,-0.038632,-0.048046,-0.04083,-0.052601,-0.042731,-0.041027,-0.028312,-0.039035,-0.041587,-0.066255,-0.041435,-0.044304,-0.055938,-0.043039,-0.058931,-0.057694,-0.059984,-0.05663,-0.064988,-0.051763,-0.041972,-0.034641,-0.041596,-0.031883,-0.045493,-0.038557,-0.053106,-0.059636,-0.078518,-0.10804,-0.052297,-0.066357,-0.10872,-0.14875,-0.12542
0.18892,0.15657,0.1654,0.089369,0.056546,0.089414,0.078104,0.065326,0.079721,0.049844,0.043926,0.050743,0.05659,0.041992,0.060635,0.059726,0.060263,0.042534,0.033542,0.058436,0.054927,0.04009,0.04198,0.058999,0.053947,0.046678,0.050247,0.041895,0.056271,0.052074,0.04223,0.038427,0.032868,0.053525,0.050906,0.0511,0.037301,0.035983,0.053304,0.063333,0.040703,0.06872,0.085696,0.076578,0.048443,0.073001,0.097438,0.11964,0.19229
