-0.31624,-0.28211,-0.2211,-0.14014,-0.14488,-0.22767,-0.15414,-0.10774,-0.16132,-0.10765,-0.10426,-0.101,-0.1274,-0.095664,-0.11757,-0.13082,-0.086532,-0.073072,-0.084522,-0.10508,-0.082346,-0.059852,-0.083687,-0.10331,-0.11434,-0.11099,-0.11131,-0.086976,-0.14,-0.088258,-0.086575,-0.10666,-0.10924,-0.12015,-0.1366,-0.101,-0.09037,-0.078315,-0.10583,-0.15818,-0.12355,-0.12278,-0.12229,-0.096007,-0.10869,-0.14177,-0.13496,-0.13544,-0.12875,-0.078597,-0.10064,-0.17087,-0.15222,-0.18966,-0.27099,-0.27403,-0.41081,-0.46386,-0.7214
0.30986,0.26649,0.16428,0.18816,0.14821,0.18344,0.13513,0.14703,0.17267,0.13073,0.12974,0.11046,0.113,0.15612,0.13438,0.14964,0.17043,0.12975,0.11203,0.083113,0.096073,0.068008,0.10778,0.12818,0.068938,0.077559,0.085628,0.10543,0.079681,0.11678,0.093554,0.088003,0.087816,0.11588,0.13705,0.093012,0.10202,0.08121,0.10868,0.12476,0.076833,0.099363,0.13012,0.11859,0.1394,0.12888,0.21511,0.15995,0.1064,0.12242,0.12551,0.13205,0.18372,0.2592,0.32238,0.27866,0.42383,0.36663,0.86396
