0,1,0
0.27519,0.46448,0.013494
0.55038,0.14414,0.02484
0.82556,0.16908,0.021279
1.1008,0.14729,0.029971
1.3759,0.13295,0.039882
1.6511,0.093362,0.047008
1.9263,0.058617,0.045649
2.2015,0.075925,0.048874
2.4767,0.096774,0.050917
2.7519,0.090868,0.058526
3.0271,0.097582,0.047438
3.3023,0.091429,0.043171
3.5774,0.069269,0.036334
3.8526,0.06577,0.034959
4.1278,0.082172,0.0463
4.403,0.077439,0.040042
4.6782,0.070793,0.03009
4.9534,0.076639,0.018711
5.2286,0.097067,0.019446
5.5038,0.11432,0.026577
5.7789,0.10518,0.032557
6.0541,0.083254,0.029467
6.3293,0.069572,0.0292
6.6045,0.070707,0.033091
6.8797,0.06661,0.036655
7.1549,0.04949,0.045288
7.4301,0.023691,0.039921
7.7053,0.021041,0.028061
7.9804,0.011313,0.02323
8.2556,0.020835,0.019365
8.5308,0.033917,0.010406
8.806,0.010126,0.021505
9.0812,-0.012672,0.026969
9.3564,-0.021463,0.019252
9.6316,-0.035678,0.031551
9.9068,-0.039991,0.032078
10.182,-0.043715,0.034786
10.457,-0.067394,0.041402
10.732,-0.062265,0.026858
11.008,-0.046208,0.026998
11.283,-0.057637,0.054263
11.558,-0.065952,0.065531
11.833,-0.039714,0.04435
