-0.24019,-0.27113,-0.14998,-0.10358,-0.15381,-0.13546,-0.11175,-0.093129,-0.10957,-0.13132,-0.11575,-0.09358,-0.094988,-0.11683,-0.080802,-0.10682,-0.076279,-0.081117,-0.092621,-0.074375,-0.10096,-0.10764,-0.10275,-0.11381,-0.097976,-0.11286,-0.081473,-0.079546,-0.091355,-0.098761,-0.082603,-0.084301,-0.089934,-0.10273,-0.1023,-0.11596,-0.10445,-0.07917,-0.10886,-0.057609,-0.059438,-0.062631,-0.065993,-0.065822,-0.081571,-0.083288,-0.058995,-0.052069,-0.077701,-0.072303,-0.10171,-0.080533,-0.13337
0.25902,0.3601,0.152,0.1068,0.10133,0.071092,0.093473,0.13123,0.091826,0.11225,0.10907,0.096245,0.12808,0.093946,0.097154,0.098296,0.10659,0.10894,0.080879,0.092869,0.092804,0.084141,0.10037,0.11711,0.12007,0.098939,0.10999,0.083041,0.075076,0.084413,0.089774,0.10506,0.095921,0.091568,0.11281,0.087187,0.1057,0.097068,0.089599,0.074973,0.082951,0.077201,0.098891,0.10276,0.098467,0.10445,0.1049,0.098819,0.079831,0.05686,0.08578,0.11574,0.17827
