-0.045494,-0.068781,-0.051545,-0.039367,-0.034803,-0.02771,-0.026327,-0.031753,-0.030674,-0.034284,-0.030762,-0.025946,-0.030053,-0.029695,-0.031976,-0.026131,-0.025738,-0.040956,-0.032047,-0.031904,-0.039211,-0.038425,-0.045064,-0.044606,-0.055838,-0.044974,-0.044091,-0.043351,-0.042945,-0.033057,-0.045023,-0.029392,-0.029262,-0.026606,-0.027272,-0.029333,-0.029879,-0.030305,-0.02713,-0.025405,-0.029144,-0.030474,-0.029223,-0.035622,-0.031361,-0.036744,-0.034396,-0.030897,-0.033099,-0.03348,-0.035,-0.033104,-0.034479,-0.033083,-0.028718,-0.026507,-0.02603,-0.027126,-0.028825,-0.033952,-0.03277,-0.031816,-0.034357,-0.031123,-0.033006,-0.031686,-0.030224,-0.025153,-0.023362,-0.024934,-0.028345,-0.024278,-0.026695,-0.032631,-0.039701,-0.040356,-0.039087,-0.041088,-0.043379,-0.037742,-0.031745,-0.030295,-0.015384,-0.023163,-0.019232,-0.022259,-0.01721,-0.035466,-0.040192
0.051465,0.060425,0.048161,0.051542,0.04572,0.041502,0.028438,0.029288,0.025528,0.02122,0.027963,0.019832,0.02748,0.024174,0.023302,0.015023,0.023313,0.03008,0.024568,0.031785,0.03268,0.028806,0.029397,0.03546,0.037829,0.035459,0.03867,0.039282,0.044637,0.048281,0.042554,0.036142,0.03368,0.03658,0.044425,0.04676,0.048455,0.040794,0.044442,0.042348,0.030546,0.02948,0.040104,0.035946,0.033683,0.032091,0.027775,0.03021,0.031555,0.026772,0.024336,0.027402,0.030856,0.032969,0.031674,0.025176,0.023729,0.023245,0.029052,0.023855,0.030146,0.030466,0.030818,0.032178,0.032196,0.032985,0.037306,0.041811,0.046366,0.044681,0.040948,0.042699,0.043381,0.042564,0.05084,0.054908,0.049903,0.04422,0.042379,0.034616,0.033781,0.037458,0.017422,0.015152,0.014516,0.01905,0.020302,0.036952,0.070403
