-0.19257,-0.18517,-0.16839,-0.20072,-0.19434,-0.20305,-0.21328,-0.23272,-0.24161,-0.22593,-0.24125,-0.2373,-0.25799,-0.26826,-0.25778,-0.27197,-0.26052,-0.26908,-0.27583,-0.30387,-0.30501,-0.2903,-0.26829,-0.28652,-0.26362,-0.25337,-0.24571,-0.28978,-0.27504,-0.28584,-0.33969,-0.37491,-0.38985,-0.40423,-0.38876,-0.38815,-0.36701,-0.34367,-0.3329,-0.35399,-0.30788,-0.28991,-0.27351,-0.23573,-0.20025,-0.20297,-0.19594,-0.18031,-0.19228,-0.21687,-0.21699,-0.22139,-0.21651,-0.20743,-0.20959
0.2705,0.17645,0.18668,0.20468,0.19358,0.19079,0.2065,0.21898,0.19841,0.17487,0.18516,0.22321,0.23612,0.27026,0.27169,0.26654,0.27585,0.28795,0.29426,0.2973,0.29305,0.27461,0.27117,0.28299,0.26901,0.24794,0.26482,0.24522,0.25748,0.26167,0.26488,0.26816,0.25705,0.27454,0.30165,0.31188,0.32517,0.33458,0.32752,0.33266,0.35334,0.34757,0.30751,0.27814,0.25148,0.22285,0.18352,0.18955,0.18004,0.19986,0.21614,0.23493,0.20936,0.22278,0.24224
