-0.072595,-0.085301,-0.10927,-0.092096,-0.061753,-0.040925,-0.055065,-0.051296,-0.072419,-0.045025,-0.050405,-0.048002,-0.03516,-0.039956,-0.025917,-0.023852,-0.035793,-0.027442,-0.031587,-0.026869,-0.03082,-0.037721,-0.040104,-0.039002,-0.037423,-0.041949,-0.044394,-0.04499,-0.043958,-0.044099,-0.048902,-0.042412,-0.044589,-0.041981,-0.033917,-0.035313,-0.032365,-0.0368,-0.040185,-0.040742,-0.035373,-0.038806,-0.052,-0.060148,-0.059299,-0.067188,-0.096222
0.069551,0.065909,0.047654,0.033732,0.041338,0.043198,0.040688,0.055406,0.041846,0.059755,0.056785,0.045608,0.051429,0.030855,0.029804,0.030677,0.031889,0.03431,0.039621,0.032969,0.030773,0.034745,0.052369,0.054541,0.056601,0.055339,0.044778,0.038246,0.040427,0.043488,0.045168,0.053183,0.056416,0.055478,0.052897,0.053696,0.046522,0.056255,0.047936,0.047597,0.042386,0.045059,0.051818,0.066748,0.078417,0.072458,0.083512
