-0.013155,-0.019379,-0.023079,-0.02467,-0.024241,-0.026437,-0.022281,-0.018713,-0.024852,-0.02448,-0.021998,-0.023186,-0.019097,-0.017773,-0.024055,-0.034569,-0.044083,-0.052224,-0.058106,-0.057718,-0.058436,-0.05938,-0.055026,-0.054458,-0.053606,-0.047987,-0.043394,-0.041065,-0.039976,-0.041323,-0.045315,-0.050137,-0.05177,-0.051505,-0.055036,-0.059333,-0.063089,-0.067456,-0.067637,-0.076367,-0.07683,-0.075411,-0.073996,-0.069409,-0.066372,-0.061748,-0.058877,-0.055009,-0.053623,-0.053571,-0.0536,-0.052455,-0.049487,-0.048556,-0.044582,-0.041704,-0.043403,-0.038566,-0.037829,-0.036285,-0.034871,-0.037064,-0.032126,-0.031034,-0.028471,-0.023999,-0.02339,-0.026223,-0.029549,-0.030113,-0.027331,-0.023661,-0.022296,-0.023694,-0.025008,-0.023309,-0.015641
0.019971,0.028923,0.033481,0.035049,0.035032,0.036773,0.034625,0.031945,0.025016,0.02443,0.0231,0.025816,0.02656,0.028617,0.039394,0.047172,0.049803,0.05039,0.048512,0.048548,0.044896,0.041423,0.040394,0.039126,0.042198,0.044493,0.04652,0.047411,0.046934,0.046474,0.044787,0.046104,0.048661,0.052633,0.057941,0.062437,0.062851,0.059941,0.062697,0.061703,0.063545,0.066418,0.064077,0.056762,0.051331,0.04746,0.044551,0.048485,0.048539,0.047904,0.050105,0.051382,0.049105,0.051493,0.059447,0.062591,0.071837,0.075022,0.072798,0.072838,0.064742,0.057984,0.045233,0.038206,0.032798,0.030978,0.032438,0.036662,0.039163,0.038561,0.033366,0.028644,0.02509,0.024311,0.025264,0.021783,0.012176
