-10.181,0.0076927,0.028184
-9.9061,-0.096128,0.088293
-9.6309,-0.031643,0.064812
-9.3558,0.00066479,0.042104
-9.0806,-0.013663,0.041099
-8.8054,-0.082281,0.07186
-8.5303,-0.053113,0.066409
-8.2551,-0.080066,0.058237
-7.9799,-0.025965,0.045571
-7.7047,0.0028314,0.058423
-7.4296,-0.024602,0.034077
-7.1544,-0.072623,0.039358
-6.8792,-0.051361,0.038433
-6.6041,-0.040751,0.013019
-6.3289,-0.020367,0.020452
-6.0537,-0.0041164,0.027535
-5.7786,-0.012768,0.03176
-5.5034,-0.028418,0.028145
-5.2282,-0.036802,0.015283
-4.9531,-0.04846,0.015321
-4.6779,-0.065507,0.013732
-4.4027,-0.062529,0.017282
-4.1275,-0.043071,0.024319
-3.8524,-0.028727,0.016649
-3.5772,-0.039026,0.024286
-3.302,-0.035732,0.020774
-3.0269,-0.012613,0.027847
-2.7517,-0.012428,0.035587
-2.4765,-0.03714,0.041793
-2.2014,0.00031296,0.036875
-1.9262,-0.00047331,0.025336
-1.651,-0.018488,0.022245
-1.3758,-0.054637,0.026266
-1.1007,-0.057379,0.029034
-0.82551,-0.075801,0.014406
-0.55034,-0.10192,0.013005
-0.27517,-0.10797,0.023954
0,-0.078285,0.029148
0.27517,-0.079808,0.010328
0.55034,-0.063162,0.014165
0.82551,-0.05768,0.015681
1.1007,-0.057985,0.018163
1.3758,-0.072981,0.016978
1.651,-0.06578,0.012525
1.9262,-0.050331,0.016949
2.2014,-0.032268,0.035901
2.4765,-0.011451,0.027855
2.7517,-0.006183,0.019323
3.0269,-0.0027567,0.019025
3.302,-0.0042179,0.018527
3.5772,-0.0085807,0.010193
3.8524,-0.0090643,0.016464
4.1275,-0.017915,0.019727
4.4027,0.00034924,0.027038
4.6779,-0.021219,0.032069
4.9531,-0.056799,0.036069
5.2282,-0.016638,0.039298
5.5034,-0.023126,0.041048
5.7786,-0.062727,0.048751
6.0537,-0.049702,0.05055
6.3289,-0.011361,0.045475
6.6041,-0.0054313,0.048669
6.8792,-0.073624,0.042816
7.1544,-0.090748,0.032569
7.4296,-0.045483,0.023522
7.7047,-0.059414,0.034677
7.9799,-0.042867,0.038292
8.2551,-0.021312,0.020784
8.5303,0.021742,0.019003
8.8054,-0.0267,0.028571
9.0806,-0.036189,0.027627
9.3558,-0.041464,0.026872
9.6309,-0.040975,0.045945
9.9061,-0.070217,0.036127
10.181,-0.0060382,0.023233
