-0.10501,-0.10499,-0.063443,-0.049402,-0.039732,-0.048917,-0.026279,-0.025994,-0.046764,-0.039943,-0.041447,-0.035134,-0.041607,-0.04024,-0.055514,-0.040864,-0.039964,-0.04869,-0.034847,-0.063585,-0.05353,-0.044146,-0.045895,-0.027031,-0.031467,-0.038505,-0.051486,-0.035229,-0.036634,-0.031823,-0.026498,-0.047102,-0.061251,-0.056115,-0.047877,-0.054514,-0.062557
0.13655,0.14899,0.09675,0.080111,0.055442,0.053274,0.053454,0.027879,0.027624,0.052928,0.038917,0.035322,0.025615,0.029119,0.029912,0.037698,0.037556,0.026418,0.029978,0.03748,0.034657,0.032549,0.030566,0.027609,0.042792,0.031924,0.041937,0.036423,0.040798,0.042043,0.049017,0.051151,0.057506,0.051746,0.073227,0.064783,0.072633
