-0.14926,-0.082265,-0.068336,-0.083006,-0.060939,-0.043547,-0.053987,-0.038201,-0.053074,-0.061576,-0.033916,-0.051912,-0.032633,-0.039791,-0.045132,-0.031914,-0.025413,-0.038287,-0.031678,-0.041177,-0.046527,-0.053658,-0.053092,-0.041135,-0.035306,-0.037923,-0.024836,-0.019026,-0.022944,-0.038188,-0.028592,-0.029,-0.048504,-0.035793,-0.030543,-0.063217,-0.042083,-0.053264,-0.05181,-0.061091,-0.052201,-0.077488,-0.137
0.10367,0.085051,0.07737,0.090583,0.065238,0.054939,0.041406,0.045978,0.037329,0.033339,0.037361,0.044312,0.032704,0.027198,0.02071,0.035139,0.048813,0.030043,0.026022,0.024646,0.030683,0.038517,0.032114,0.041498,0.026625,0.042124,0.035425,0.021142,0.028763,0.051026,0.05559,0.026557,0.038578,0.045958,0.037018,0.050402,0.042924,0.04952,0.057279,0.047316,0.029769,0.090476,0.14677
