-0.067481,-0.05935,-0.071158,-0.06629,-0.063085,-0.064723,-0.071246,-0.075744,-0.066359,-0.058527,-0.054209,-0.048659,-0.056816,-0.069493,-0.067807,-0.064306,-0.061025,-0.057982,-0.049708,-0.059921,-0.064866,-0.06436,-0.064644,-0.06433,-0.057458,-0.056787,-0.056569,-0.058375,-0.06385,-0.068175,-0.073672,-0.079151,-0.088811,-0.095648,-0.1033,-0.11339,-0.1094,-0.10184,-0.11211,-0.11595,-0.12042,-0.11549,-0.14883
0.082525,0.06258,0.051764,0.049578,0.059133,0.066981,0.068718,0.057398,0.048939,0.043796,0.047817,0.055097,0.060375,0.063562,0.066498,0.068576,0.069265,0.070268,0.066187,0.068952,0.067086,0.065248,0.069974,0.069738,0.073907,0.074042,0.075018,0.074971,0.067244,0.063776,0.075943,0.077446,0.080781,0.085891,0.083593,0.087623,0.089219,0.088085,0.095909,0.11953,0.12189,0.12768,0.12651
