-10.181,-0.0081085,0.0062623
-9.9061,0.0098414,0.010961
-9.6309,0.0019035,0.0039491
-9.3558,0.0085258,0.013567
-9.0806,-0.016241,0.0097778
-8.8054,-0.054747,0.019825
-8.5303,-0.026901,0.01696
-8.2551,-0.029495,0.012379
-7.9799,-0.052245,0.033541
-7.7047,-0.042104,0.048135
-7.4296,-0.064199,0.034102
-7.1544,-0.075464,0.026357
-6.8792,-0.05612,0.045878
-6.6041,-0.044109,0.052227
-6.3289,-0.036824,0.039638
-6.0537,-0.011633,0.036191
-5.7786,-0.021546,0.046861
-5.5034,-0.041492,0.047594
-5.2282,-0.033265,0.049007
-4.9531,-0.019933,0.037142
-4.6779,0.013381,0.031153
-4.4027,0.0010046,0.040268
-4.1275,0.0088493,0.030615
-3.8524,0.018067,0.027751
-3.5772,0.006556,0.032545
-3.302,0.032987,0.042064
-3.0269,0.056062,0.035498
-2.7517,0.054254,0.048075
-2.4765,0.039506,0.057295
-2.2014,0.083198,0.048251
-1.9262,0.11118,0.052668
-1.651,0.11118,0.065902
-1.3758,0.1121,0.058251
-1.1007,0.10759,0.049768
-0.82551,0.14944,0.049757
-0.55034,0.15206,0.055443
-0.27517,0.16814,0.054173
0,0.22812,0.048097
0.27517,0.21032,0.042069
0.55034,0.19219,0.049772
0.82551,0.19685,0.056891
1.1007,0.17491,0.056453
1.3758,0.16511,0.048558
1.651,0.15393,0.043312
1.9262,0.15342,0.048027
2.2014,0.13804,0.05537
2.4765,0.13548,0.048146
2.7517,0.12033,0.044179
3.0269,0.10531,0.048253
3.302,0.086997,0.050218
3.5772,0.09122,0.035577
3.8524,0.092712,0.045499
4.1275,0.082509,0.050003
4.4027,0.093568,0.040266
4.6779,0.052129,0.040147
4.9531,0.015277,0.040704
5.2282,0.055289,0.033259
5.5034,0.05472,0.024714
5.7786,0.015179,0.02991
6.0537,0.032085,0.035686
6.3289,0.053285,0.032612
6.6041,0.044795,0.029485
6.8792,0.012905,0.02321
7.1544,-0.0064934,0.020588
7.4296,0.003209,0.014354
7.7047,-0.015379,0.014724
7.9799,0.010594,0.01906
8.2551,0.012746,0.0066754
8.5303,0.046532,0.014385
8.8054,0.0090693,0.019181
9.0806,-0.017472,0.021685
9.3558,-0.0042325,0.033229
9.6309,0.042821,0.049848
9.9061,0.081341,0.055611
10.181,0.038622,0.036076
