-0.069798,-0.071533,-0.071226,-0.060496,-0.059786,-0.058115,-0.057382,-0.061787,-0.063656,-0.067174,-0.064809,-0.062277,-0.061699,-0.064018,-0.070134,-0.071426,-0.073722,-0.070605,-0.066141,-0.062225,-0.063567,-0.069577,-0.075358,-0.077299,-0.075215,-0.077802,-0.077112,-0.076543,-0.072079,-0.068999,-0.062964,-0.062634,-0.070799,-0.073231,-0.073042,-0.072846,-0.073971,-0.074631,-0.076462,-0.073608,-0.065421,-0.056213,-0.049099,-0.041025,-0.036388,-0.023945,-0.031393
0.059533,0.078577,0.07887,0.076456,0.071231,0.077874,0.072362,0.068046,0.068451,0.067633,0.068376,0.06826,0.067609,0.068203,0.063843,0.069057,0.073393,0.073147,0.07905,0.085724,0.091649,0.099021,0.10393,0.10794,0.10416,0.10109,0.094628,0.087778,0.086295,0.083944,0.079314,0.080057,0.076203,0.074703,0.072996,0.076408,0.079358,0.086013,0.085749,0.081655,0.079912,0.075259,0.072306,0.074113,0.082948,0.083473,0.06671
