-0.10922,-0.10453,-0.080714,-0.058096,-0.048548,-0.054148,-0.058401,-0.054195,-0.043792,-0.054181,-0.040009,-0.03529,-0.04395,-0.049368,-0.055289,-0.050383,-0.056072,-0.057782,-0.062834,-0.042412,-0.047808,-0.045283,-0.041594,-0.045354,-0.052249,-0.043838,-0.040223,-0.038875,-0.053044,-0.055555,-0.043284,-0.052719,-0.056931,-0.067672,-0.081936,-0.08456,-0.13524
0.12398,0.094895,0.08365,0.06477,0.067064,0.070245,0.076842,0.053292,0.053543,0.045336,0.044212,0.036906,0.043884,0.043332,0.030272,0.034038,0.042715,0.036582,0.030443,0.032966,0.039418,0.055717,0.047539,0.036614,0.031414,0.028914,0.03488,0.033491,0.031643,0.029998,0.034194,0.032558,0.039135,0.058661,0.062044,0.065612,0.10972
