-6.3,-0.022,0.12743
-6,-0.068661,0.12101
-5.7,0.042193,0.076533
-5.4,0.059151,0.082399
-5.1,-0.0051861,0.072004
-4.8,0.0094662,0.054244
-4.5,0.010629,0.043194
-4.2,0.058378,0.055687
-3.9,0.070831,0.049121
-3.6,0.092912,0.048342
-3.3,0.085866,0.048211
-3,0.090445,0.052396
-2.7,0.083743,0.048538
-2.4,0.065765,0.046947
-2.1,0.081691,0.045584
-1.8,0.067888,0.044043
-1.5,0.044548,0.046532
-1.2,0.037493,0.04368
-0.9,0.028835,0.042148
-0.6,0.012688,0.040194
-0.3,-0.019351,0.037779
0,-0.027703,0.03873
0.3,-0.021407,0.036455
0.6,-0.040923,0.034219
0.9,-0.038181,0.029629
1.2,-0.036476,0.027188
1.5,-0.043247,0.024637
1.8,-0.047457,0.024542
2.1,-0.050252,0.024756
2.4,-0.050413,0.02462
2.7,-0.06914,0.026792
3,-0.063183,0.023803
3.3,-0.056046,0.024472
3.6,-0.048654,0.026535
3.9,-0.043922,0.025088
4.2,-0.053881,0.025533
4.5,-0.047567,0.028975
4.8,-0.05419,0.025573
5.1,-0.052156,0.028532
5.4,-0.045301,0.030968
5.7,-0.043547,0.028204
6,-0.071617,0.038697
6.3,-0.029346,0.030184
