0,1,0
0.27517,0.91747,0.011576
0.55035,0.86625,0.021207
0.82552,0.81164,0.029868
1.1007,0.75435,0.038928
1.3759,0.70762,0.04723
1.651,0.65686,0.055103
1.9262,0.60193,0.061464
2.2014,0.55342,0.065527
2.4766,0.5079,0.068748
2.7517,0.47139,0.070508
3.0269,0.43611,0.070894
3.3021,0.39703,0.069582
3.5773,0.36612,0.067982
3.8524,0.3343,0.067157
4.1276,0.31581,0.068834
4.4028,0.2944,0.070985
4.678,0.28207,0.068095
4.9531,0.26802,0.066319
5.2283,0.25273,0.063796
5.5035,0.25075,0.062962
5.7787,0.26417,0.068878
6.0538,0.25995,0.069345
6.329,0.22945,0.068498
