-0.024616,-0.0388,-0.052727,-0.059193,-0.047848,-0.038935,-0.033733,-0.024206,-0.016924,-0.024122,-0.03065,-0.025919,-0.023849,-0.022509,-0.025284,-0.023959,-0.022366,-0.026087,-0.026063,-0.029795,-0.034935,-0.043929,-0.058502,-0.061907,-0.056254,-0.058683,-0.069887,-0.071443,-0.063906,-0.054827,-0.043209,-0.046031,-0.043169,-0.041712,-0.035251,-0.04461,-0.04351,-0.047341,-0.046256,-0.049469,-0.0471,-0.046279,-0.045869,-0.050862,-0.056061,-0.0609,-0.061291,-0.054834,-0.053615,-0.053607,-0.047006,-0.044003,-0.041098,-0.031622,-0.023369,-0.026946,-0.023981,-0.021259,-0.024271,-0.027878,-0.029212,-0.031241,-0.035959,-0.034942,-0.033134,-0.030576,-0.033391,-0.031279,-0.031207,-0.031449,-0.028587,-0.024782,-0.01804,-0.017115,-0.02333
0.020584,0.036538,0.045503,0.050649,0.045749,0.046634,0.040798,0.023535,0.023273,0.028012,0.03518,0.02628,0.028022,0.023584,0.029701,0.025491,0.027011,0.032041,0.028454,0.033627,0.054079,0.063538,0.07431,0.07152,0.076329,0.065773,0.059726,0.063929,0.062953,0.049505,0.044343,0.044845,0.051853,0.053449,0.046966,0.056834,0.048037,0.040165,0.045691,0.052589,0.049686,0.045929,0.050577,0.056442,0.058185,0.060138,0.055971,0.053139,0.048534,0.038916,0.035495,0.03215,0.030197,0.026152,0.020944,0.026606,0.026772,0.022586,0.023243,0.024268,0.032424,0.038879,0.043095,0.039277,0.038516,0.043037,0.043359,0.045275,0.04822,0.037163,0.030104,0.024255,0.014029,0.015439,0.020474
