-0.088758,-0.073991,-0.054457,-0.053032,-0.046993,-0.038606,-0.062318,-0.038674,-0.042893,-0.055522,-0.02645,-0.032784,-0.033428,-0.034802,-0.032477,-0.034734,-0.042165,-0.033886,-0.035807,-0.041688,-0.039647,-0.045558,-0.040824,-0.046351,-0.052122,-0.039762,-0.05452,-0.059197,-0.067611,-0.065298,-0.072251,-0.065841,-0.071342,-0.063115,-0.058894,-0.07168,-0.10511
0.10421,0.073729,0.08781,0.065137,0.040972,0.050431,0.035787,0.026281,0.031064,0.036212,0.030048,0.024423,0.027164,0.036667,0.024767,0.026125,0.026757,0.026735,0.03379,0.030408,0.018233,0.01738,0.028473,0.027611,0.025077,0.036832,0.042182,0.050478,0.068384,0.057094,0.070229,0.059736,0.05573,0.058998,0.05935,0.067165,0.12459
