-0.11986,-0.14266,-0.13039,-0.12694,-0.12293,-0.11931,-0.10942,-0.10652,-0.1054,-0.099573,-0.092359,-0.092494,-0.086735,-0.079761,-0.074831,-0.062812,-0.056759,-0.054732,-0.052162,-0.053998,-0.057488,-0.058924,-0.054403,-0.061166,-0.070069,-0.078702,-0.087044,-0.095582,-0.10948,-0.10838,-0.10604,-0.094326,-0.089794,-0.09615,-0.096477,-0.089356,-0.071588,-0.087403,-0.086572
0.11965,0.12526,0.11454,0.1029,0.095457,0.086917,0.081874,0.080062,0.083874,0.074018,0.064643,0.060174,0.051874,0.049676,0.053984,0.062737,0.07192,0.080701,0.083978,0.085727,0.070281,0.057806,0.054064,0.048846,0.051799,0.063887,0.076351,0.092535,0.1036,0.11061,0.10869,0.10279,0.096051,0.082299,0.085787,0.069348,0.05346,0.072792,0.084061
