-0.10935,-0.11523,-0.066462,-0.053141,-0.060685,-0.044028,-0.04303,-0.041054,-0.043371,-0.036406,-0.042955,-0.034442,-0.032129,-0.045564,-0.041848,-0.027897,-0.037086,-0.028374,-0.034102,-0.027389,-0.023129,-0.036699,-0.036199,-0.039156,-0.030331,-0.027199,-0.026482,-0.029309,-0.045477,-0.040735,-0.038053,-0.030551,-0.048646,-0.05301,-0.038695,-0.031995,-0.044923,-0.049666,-0.057971,-0.055947,-0.044068,-0.054275,-0.054713,-0.073241,-0.13588
0.08736,0.10215,0.058196,0.047922,0.04565,0.040425,0.040553,0.045479,0.044529,0.036872,0.041062,0.032209,0.028743,0.042103,0.029713,0.026162,0.033775,0.032974,0.030957,0.034436,0.050382,0.035004,0.043345,0.036612,0.039277,0.030232,0.0359,0.023033,0.022108,0.040366,0.026357,0.031806,0.025655,0.03242,0.03987,0.04072,0.054652,0.044042,0.074016,0.036199,0.05927,0.075895,0.074886,0.081207,0.18393
