-0.051788,-0.041915,-0.039573,-0.034431,-0.067092,-0.053382,-0.05049,-0.044551,-0.046207,-0.053504,-0.040239,-0.042362,-0.046994,-0.058596,-0.051657,-0.059266,-0.050825,-0.042954,-0.042175,-0.035426,-0.038933,-0.047359,-0.047854,-0.029803,-0.061774,-0.054858,-0.043048,-0.044279,-0.048719,-0.047512,-0.041282,-0.03685,-0.02852,-0.031711,-0.042564,-0.04696,-0.040104,-0.046435,-0.039999,-0.03783,-0.059714,-0.049046,-0.064716,-0.080097,-0.092381
0.074069,0.067872,0.068735,0.061866,0.064561,0.068288,0.062792,0.067815,0.060602,0.038015,0.054648,0.041969,0.044331,0.044153,0.066822,0.0601,0.052579,0.049744,0.049915,0.052869,0.049443,0.044411,0.041768,0.037135,0.038951,0.052722,0.039378,0.028919,0.041577,0.043091,0.046812,0.040507,0.036563,0.043856,0.042822,0.047714,0.047193,0.049195,0.048339,0.039998,0.06088,0.050987,0.092013,0.08295,0.082091
