-0.11334,-0.087683,-0.087686,-0.072402,-0.070717,-0.045232,-0.062446,-0.037754,-0.061818,-0.038246,-0.047358,-0.040836,-0.03944,-0.043833,-0.027844,-0.046433,-0.037049,-0.031923,-0.06034,-0.067414,-0.057318,-0.0518,-0.039709,-0.048994,-0.036197,-0.051788,-0.038894,-0.038096,-0.061816,-0.054457,-0.065036,-0.084146,-0.0707,-0.070742,-0.076292,-0.11322,-0.10142,-0.057159,-0.12765
0.10939,0.055246,0.076313,0.06157,0.047752,0.046488,0.056366,0.037759,0.037378,0.025217,0.025895,0.030698,0.025694,0.038141,0.041686,0.037425,0.042967,0.027614,0.041778,0.024768,0.03912,0.049586,0.036988,0.022908,0.040569,0.044492,0.035789,0.038627,0.046763,0.039964,0.053879,0.082328,0.067153,0.044914,0.069145,0.0745,0.077365,0.08703,0.075492
