-0.2367,-0.17409,-0.30062,-0.33142,-0.30733,-0.20018,-0.16682,-0.15278,-0.14046,-0.12665,-0.14216,-0.16291,-0.16637,-0.16771,-0.17289,-0.15825,-0.15634,-0.16119,-0.14646,-0.12351,-0.11662,-0.12188,-0.12381,-0.13554,-0.13734,-0.131,-0.12266,-0.13431,-0.15256,-0.16239,-0.14978,-0.11272,-0.087201,-0.089756,-0.083112,-0.072603,-0.06495,-0.060934,-0.061084,-0.077169,-0.075957,-0.075642,-0.07993,-0.070854,-0.074929,-0.08154,-0.072543,-0.066805,-0.077649,-0.081766,-0.10311,-0.11423,-0.11833,-0.10697,-0.10229,-0.096243,-0.10405,-0.11431,-0.1096,-0.091401,-0.088639,-0.088889,-0.087006,-0.085052,-0.078827,-0.086657,-0.086652,-0.092467,-0.086483,-0.081764,-0.099016,-0.092019,-0.077564,-0.076985,-0.087527,-0.099969,-0.11831,-0.11846,-0.075967,-0.10292,-0.12349,-0.15105,-0.20611,-0.32697,-0.35496
0.30911,0.31496,0.25641,0.19446,0.22496,0.20508,0.22041,0.24701,0.23204,0.21564,0.20646,0.21224,0.19043,0.2042,0.19528,0.16929,0.1423,0.10999,0.10135,0.12402,0.12135,0.14513,0.14744,0.13857,0.12886,0.11396,0.10987,0.10638,0.1089,0.14875,0.16309,0.13654,0.094742,0.10631,0.11538,0.11285,0.11101,0.10906,0.1074,0.11298,0.10909,0.10395,0.11,0.091135,0.0765,0.07363,0.07289,0.076103,0.064998,0.061877,0.076055,0.081948,0.090779,0.090624,0.080155,0.083545,0.083546,0.093602,0.10702,0.11398,0.10727,0.10912,0.1049,0.093994,0.082916,0.089832,0.095935,0.10504,0.099845,0.094507,0.09302,0.081091,0.075154,0.082426,0.086,0.090568,0.095622,0.11729,0.11435,0.096998,0.11071,0.09332,0.12181,0.14137,0.18517
