-0.048728,-0.044842,-0.040522,-0.04158,-0.045112,-0.049031,-0.045733,-0.068671,-0.045315,-0.031752,-0.037595,-0.029583,-0.025145,-0.028847,-0.031507,-0.031124,-0.030322,-0.023485,-0.029165,-0.025836,-0.019967,-0.02756,-0.019843,-0.031475,-0.02963,-0.042145,-0.03606,-0.035661,-0.043313,-0.033313,-0.035811,-0.050495,-0.042182,-0.049305,-0.041853,-0.035172,-0.026368,-0.02339,-0.038647,-0.023993,-0.032524,-0.033703,-0.030527,-0.022412,-0.026315,-0.025566,-0.025718,-0.028417,-0.029449,-0.037752,-0.024862,-0.029012,-0.022106,-0.02644,-0.030015,-0.036517,-0.026587,-0.022765,-0.036723,-0.040523,-0.041063,-0.036803,-0.027491,-0.027595,-0.028649,-0.023538,-0.035858,-0.033119,-0.044189,-0.045343,-0.048268,-0.046913,-0.029989,-0.035,-0.032037,-0.027766,-0.040376,-0.046242,-0.03974,-0.035306,-0.036951,-0.038687,-0.03278,-0.039096,-0.043945,-0.033506,-0.036107,-0.040183,-0.044721,-0.054843,-0.059678,-0.063374,-0.099808,-0.066576,-0.035997,-0.035914,-0.039502
0.046243,0.033597,0.052016,0.032649,0.037303,0.033304,0.040259,0.04302,0.038076,0.025102,0.028709,0.039213,0.029053,0.041093,0.032133,0.039478,0.022507,0.031164,0.018712,0.029145,0.031392,0.021107,0.020003,0.025762,0.028665,0.042712,0.045915,0.044807,0.042178,0.037742,0.044965,0.045476,0.046433,0.036891,0.033128,0.025908,0.046586,0.027947,0.031355,0.025043,0.027075,0.032303,0.021871,0.021102,0.021195,0.028641,0.023893,0.027079,0.041321,0.029162,0.034415,0.0248,0.027021,0.039759,0.025714,0.03585,0.025699,0.026246,0.037735,0.043698,0.041918,0.042233,0.037109,0.039612,0.028735,0.031483,0.039724,0.041636,0.0331,0.048648,0.041643,0.038652,0.03575,0.038501,0.035601,0.051643,0.042605,0.031331,0.033957,0.029456,0.029861,0.033106,0.047884,0.037963,0.03987,0.042814,0.055824,0.056463,0.060598,0.070857,0.069773,0.059776,0.10088,0.072789,0.037851,0.040216,0.058493
