0,1,0
0.43363,0.84682,0.045726
0.86726,0.74446,0.076636
1.3009,0.6633,0.093414
1.7345,0.58344,0.11299
2.1682,0.53079,0.12397
2.6018,0.48951,0.13179
3.0354,0.4541,0.13705
3.469,0.43967,0.13335
3.9027,0.42406,0.13134
4.3363,0.39598,0.13612
4.7699,0.38479,0.13577
5.2036,0.35769,0.14037
5.6372,0.33779,0.13964
6.0708,0.29341,0.14543
6.5045,0.2604,0.14837
6.9381,0.22811,0.15025
7.3717,0.19548,0.15137
7.8053,0.15986,0.15371
8.239,0.13463,0.153
8.6726,0.10896,0.15211
9.1062,0.082041,0.15065
9.5399,0.072323,0.14444
9.9735,0.069814,0.13727
10.407,0.077478,0.12912
10.841,0.072761,0.12506
11.274,0.080288,0.12117
11.708,0.060714,0.12349
12.142,0.069131,0.12592
12.575,0.092724,0.12079
13.009,0.097672,0.11309
13.443,0.096456,0.11112
13.876,0.12822,0.10157
14.31,0.13712,0.10866
14.743,0.12067,0.1153
15.177,0.047367,0.10554
15.611,-0.0023704,0.11188
16.044,-0.037232,0.10297
16.478,-0.070096,0.08685
16.912,-0.060685,0.096504
17.345,-0.091543,0.10102
17.779,-0.10743,0.12999
18.212,-0.13419,0.16641
18.646,-0.095007,0.25676
