-0.10605,-0.073883,-0.073122,-0.070804,-0.085843,-0.12039,-0.096033,-0.079755,-0.066753,-0.051775,-0.03567,-0.034158,-0.029354,-0.033756,-0.031396,-0.032593,-0.033003,-0.03868,-0.035655,-0.023727,-0.031478,-0.03872,-0.041435,-0.044194,-0.053675,-0.057637,-0.035162,-0.049445,-0.060834,-0.05229,-0.051799,-0.061157,-0.063836,-0.059827,-0.049784,-0.053305,-0.05306,-0.058476,-0.049774,-0.057638,-0.048663,-0.043655,-0.038534,-0.040087,-0.045705,-0.044454,-0.046633,-0.028602,-0.042224,-0.047295,-0.042879,-0.035422,-0.034353,-0.038585,-0.042093,-0.044719,-0.037098,-0.040907,-0.038138,-0.040743,-0.044085,-0.048262,-0.035676,-0.037851,-0.036295,-0.031053,-0.029343,-0.029695,-0.023649,-0.026406,-0.03372,-0.034379,-0.032633,-0.026656,-0.02915,-0.026603,-0.02436,-0.027363,-0.031323,-0.032684,-0.031174,-0.027624,-0.023094,-0.022387,-0.025054,-0.032805,-0.028636,-0.029588,-0.032862,-0.041722,-0.038875,-0.040906,-0.039728,-0.042796,-0.038662,-0.041987,-0.035467,-0.023902,-0.035323
0.081703,0.051365,0.060742,0.061814,0.069992,0.086992,0.067969,0.065728,0.05762,0.042126,0.033506,0.04109,0.029238,0.029615,0.037175,0.026327,0.023962,0.023812,0.031203,0.02725,0.04304,0.043832,0.061434,0.062826,0.058854,0.060022,0.061315,0.062049,0.059634,0.052811,0.045016,0.071112,0.050138,0.046819,0.051885,0.047034,0.042797,0.050424,0.051442,0.051348,0.048508,0.044513,0.034776,0.044205,0.056995,0.054741,0.064251,0.0639,0.064159,0.04566,0.050374,0.048632,0.045159,0.047304,0.046342,0.041572,0.036827,0.03835,0.042545,0.042096,0.05566,0.053616,0.061023,0.047796,0.041379,0.040575,0.036895,0.031425,0.036317,0.030853,0.033442,0.027742,0.028067,0.02563,0.025095,0.025123,0.027078,0.023591,0.027831,0.03,0.03125,0.032667,0.031412,0.03215,0.035398,0.025784,0.014571,0.020863,0.025039,0.029134,0.037185,0.038146,0.032814,0.033949,0.033447,0.036678,0.033828,0.018327,0.055745
