-0.13936,-0.11621,-0.092217,-0.090691,-0.0879,-0.086905,-0.095715,-0.10736,-0.093023,-0.089554,-0.087016,-0.078893,-0.080113,-0.079709,-0.074979,-0.07058,-0.065583,-0.065212,-0.082914,-0.10272,-0.11092,-0.12573,-0.13392,-0.14616,-0.1558,-0.15644,-0.1624,-0.16707,-0.1694,-0.17684,-0.17967,-0.178,-0.18033,-0.1669,-0.16339,-0.15681,-0.14773,-0.14024,-0.14331,-0.14642,-0.1512,-0.14473,-0.13303,-0.12225,-0.11473,-0.10336,-0.094262,-0.09451,-0.10007,-0.10895,-0.10685,-0.10976,-0.11272,-0.12215,-0.12645,-0.13338,-0.1465,-0.15495,-0.15728,-0.15979,-0.155,-0.15158,-0.14906,-0.13659,-0.14393,-0.15209,-0.14941,-0.15444,-0.15064,-0.15844,-0.16217,-0.15478,-0.13586,-0.1321,-0.12217,-0.12441,-0.12425,-0.14154,-0.14932,-0.12792,-0.11389,-0.19651,-0.22844,-0.24407,-0.23679,-0.29368,-0.33121
0.20709,0.16899,0.13189,0.11619,0.084409,0.087126,0.11372,0.12133,0.10805,0.094818,0.097286,0.087147,0.088783,0.094295,0.10914,0.12365,0.14176,0.14886,0.16298,0.1795,0.17925,0.18354,0.19043,0.18773,0.18407,0.18278,0.18002,0.18392,0.18408,0.18342,0.18409,0.17838,0.16944,0.16185,0.15417,0.13841,0.12056,0.097749,0.093936,0.089243,0.08717,0.098655,0.10098,0.11141,0.1206,0.13214,0.13451,0.12089,0.11455,0.12072,0.13547,0.13856,0.13714,0.14763,0.14893,0.14564,0.13917,0.14177,0.14723,0.14844,0.15213,0.14548,0.13147,0.1358,0.16177,0.17157,0.17963,0.17819,0.1828,0.18413,0.19849,0.20464,0.18715,0.14975,0.14839,0.14642,0.13769,0.12474,0.12593,0.13017,0.11325,0.11937,0.1262,0.13893,0.13204,0.15362,0.25663
