-18.212,-0.10957,0.071567
-17.779,-0.046378,0.082649
-17.345,-0.021352,0.050935
-16.911,0.013314,0.083833
-16.478,0.00039627,0.033362
-16.044,-0.0060683,0.061861
-15.61,0.0019678,0.023647
-15.177,-0.019822,0.035546
-14.743,-0.050921,0.048735
-14.31,-0.065887,0.062284
-13.876,-0.032462,0.053314
-13.442,-0.011529,0.0407
-13.009,-0.027531,0.03235
-12.575,-0.00033059,0.063912
-12.141,0.019101,0.052148
-11.708,0.026331,0.042769
-11.274,0.014731,0.040324
-10.841,0.028213,0.03966
-10.407,0.027659,0.034067
-9.9733,0.0117,0.045506
-9.5397,0.017112,0.045023
-9.1061,-0.016733,0.040038
-8.6724,0.061758,0.041177
-8.2388,0.062727,0.043104
-7.8052,0.024385,0.047746
-7.3716,0.01386,0.054487
-6.938,0.055091,0.050724
-6.5043,0.093449,0.047419
-6.0707,0.097819,0.042621
-5.6371,0.06851,0.03882
-5.2035,0.062927,0.032207
-4.7698,0.0954,0.032376
-4.3362,0.075924,0.027281
-3.9026,0.09769,0.036629
-3.469,0.1064,0.029262
-3.0354,0.10564,0.032975
-2.6017,0.13615,0.036872
-2.1681,0.13228,0.03436
-1.7345,0.13073,0.031505
-1.3009,0.19051,0.031146
-0.86724,0.19027,0.050676
-0.43362,0.21902,0.046276
0,0.25963,0.046382
0.43362,0.23083,0.043847
0.86724,0.22776,0.053187
1.3009,0.2219,0.020056
1.7345,0.19245,0.029142
2.1681,0.201,0.043506
2.6017,0.18843,0.04099
3.0354,0.22037,0.038856
3.469,0.17712,0.050179
3.9026,0.19626,0.036199
4.3362,0.21693,0.032513
4.7698,0.22047,0.044733
5.2035,0.18481,0.048511
5.6371,0.1666,0.051737
6.0707,0.18487,0.034829
6.5043,0.17563,0.040666
6.938,0.17972,0.04022
7.3716,0.16415,0.034542
7.8052,0.14019,0.056323
8.2388,0.14528,0.062116
8.6724,0.18891,0.052375
9.1061,0.16883,0.086325
9.5397,0.19059,0.075688
9.9733,0.23001,0.05164
10.407,0.18942,0.046851
10.841,0.14659,0.069451
11.274,0.14586,0.049691
11.708,0.14194,0.037757
12.141,0.11646,0.041582
12.575,0.11143,0.052678
13.009,0.14241,0.052032
13.442,0.11263,0.050074
13.876,0.080597,0.042305
14.31,0.097228,0.04249
14.743,0.05245,0.033516
15.177,0.039453,0.034904
15.61,0.015638,0.046135
16.044,0.017741,0.035268
16.478,0.0078301,0.036251
16.911,0.0019321,0.049515
17.345,-0.0015668,0.042607
17.779,0.013765,0.04148
18.212,0.10874,0.065026
